date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:13:25	97176/97176	---M-Z	200	added ('OK')	font/opentype	etag:W/%2204a013eb45c5c7ece072a01171ce43ff1acecfc0%22	https://use.typekit.net/af/a2df1e/00000000000000000001522a/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/a2df1e/00000000000000000001522a/27/a3eab	(from https://use.typekit.net/wpi1ftc.css)
03:13:25	45288/45288	---M--	200	added ('OK')	application/font-woff2	etag:%2206f4bea9fe01f1b6088c17bf6b75c9a7d32e7259%22	https://use.typekit.net/af/a18530/00000000000000000001522e/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/a18530/00000000000000000001522e/27/le003	(from https://use.typekit.net/wpi1ftc.css)
03:13:25	52460/52460	---M--	200	added ('OK')	application/font-woff	etag:%2206f4bea9fe01f1b6088c17bf6b75c9a7d32e7259%22	https://use.typekit.net/af/a18530/00000000000000000001522e/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/a18530/00000000000000000001522e/27/de003	(from https://use.typekit.net/wpi1ftc.css)
03:13:26	96600/96600	---M-Z	200	added ('OK')	font/opentype	etag:W/%2206f4bea9fe01f1b6088c17bf6b75c9a7d32e7259%22	https://use.typekit.net/af/a18530/00000000000000000001522e/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/a18530/00000000000000000001522e/27/ae003	(from https://use.typekit.net/wpi1ftc.css)
03:13:26	45120/45120	---M--	200	added ('OK')	application/font-woff2	etag:%22a3495ce36519015ffbac1b28f1e69346418929ee%22	https://use.typekit.net/af/67f609/00000000000000003b9b1339/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/67f609/00000000000000003b9b1339/27/le003	(from https://use.typekit.net/wpi1ftc.css)
03:13:26	48836/48836	---M--	200	added ('OK')	application/font-woff	etag:%22a3495ce36519015ffbac1b28f1e69346418929ee%22	https://use.typekit.net/af/67f609/00000000000000003b9b1339/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/67f609/00000000000000003b9b1339/27/de003	(from https://use.typekit.net/wpi1ftc.css)
03:13:28	88136/88136	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a3495ce36519015ffbac1b28f1e69346418929ee%22	https://use.typekit.net/af/67f609/00000000000000003b9b1339/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	D:/xampp/htdocs/Atlancey/luxasia/use.typekit.net/af/67f609/00000000000000003b9b1339/27/ae003	(from https://use.typekit.net/wpi1ftc.css)
03:13:29	3208/3208	---M--	200	added ('OK')	image/gif	date:Mon,%2005%20Aug%202019%2010:23:38%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/load.gif	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/load.gif	(from https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?821626)
03:13:30	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?8995237	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style03b4.css	(from https://www.luxasia.com/contact/)
03:13:30	674/674	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2019%20May%202020%2021:43:29%20GMT	https://www.google.com/recaptcha/api.js	D:/xampp/htdocs/Atlancey/luxasia/www.google.com/recaptcha/api.js	(from https://www.luxasia.com/contact/)
03:13:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202020%2021:43:30%20GMT	https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents	(from https://www.luxasia.com/contact/)
03:13:32	170473/170473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:42:08%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/luxasia-sg.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/luxasia-sg.jpg	(from https://www.luxasia.com/contact/)
03:13:34	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?3364934	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style66bd.css	(from https://www.luxasia.com/about/)
03:13:34	40500/40500	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2004:22:50%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/images/new-logo.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/images/new-logo.png	(from https://www.luxasia.com/about/)
03:13:35	71570/71570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202019%2009:15:22%20GMT	https://www.luxasia.com/wp-content/uploads/2019/09/Holding-Image.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/09/Holding-Image.jpg	(from https://www.luxasia.com/about/)
03:13:35	243976/243976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2014:04:36%20GMT	https://www.luxasia.com/wp-content/uploads/2019/08/IMG_20190805_2146142-01-e1565013876818.jpeg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/08/IMG_20190805_2146142-01-e1565013876818.jpg	(from https://www.luxasia.com/about/)
03:13:37	244071/244071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:44:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/06/743.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/06/743.jpg	(from https://www.luxasia.com/about/)
03:13:37	379493/379493	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:49:57%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/WB_Landscape.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/WB_Landscape.jpg	(from https://www.luxasia.com/about/)
03:13:38	328089/328089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:05%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/SB.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/SB.jpg	(from https://www.luxasia.com/about/)
03:13:38	333660/333660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:57:40%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/AC.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/AC.jpg	(from https://www.luxasia.com/about/)
03:13:39	263782/263782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:44:31%20GMT	https://www.luxasia.com/wp-content/uploads/2019/06/382.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/06/382.jpg	(from https://www.luxasia.com/about/)
03:13:39	312810/312810	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:10%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/SC.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/SC.jpg	(from https://www.luxasia.com/about/)
03:13:39	112078/112078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:00:01%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Cindy1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Cindy1.jpg	(from https://www.luxasia.com/about/)
03:13:40	367868/367868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:04:20%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/JT.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/JT.jpg	(from https://www.luxasia.com/about/)
03:13:40	135170/135170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:00:19%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Dinh1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Dinh1.jpg	(from https://www.luxasia.com/about/)
03:13:40	163263/163263	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:43:22%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Nessy1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Nessy1.jpg	(from https://www.luxasia.com/about/)
03:13:41	345332/345332	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:57:45%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/AE.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/AE.jpg	(from https://www.luxasia.com/about/)
03:13:41	103631/103631	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:48:48%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Tina1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Tina1.jpg	(from https://www.luxasia.com/about/)
03:13:41	161357/161357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:48:20%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Teresa1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Teresa1.jpg	(from https://www.luxasia.com/about/)
03:13:44	347215/347215	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:43:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Nicholas1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Nicholas1.jpg	(from https://www.luxasia.com/about/)
03:13:44	1933232/1933232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2009:46:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/12/39-1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/12/39-1.jpg	(from https://www.luxasia.com/about/)
03:13:44	2068169/2068169	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2009:41:07%20GMT	https://www.luxasia.com/wp-content/uploads/2019/06/14.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/06/14.jpg	(from https://www.luxasia.com/about/)
03:13:45	337183/337183	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:42:32%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Manuel1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Manuel1.jpg	(from https://www.luxasia.com/about/)
03:13:47	4549728/4549728	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2009:55:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/12/3.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/12/3.jpg	(from https://www.luxasia.com/about/)
03:13:47	97186/97186	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:55:38%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/51.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/51.jpg	(from https://www.luxasia.com/about/)
03:13:47	434482/434482	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:45:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Raman1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Raman1.jpg	(from https://www.luxasia.com/about/)
03:13:47	1807365/1807365	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2009:52:15%20GMT	https://www.luxasia.com/wp-content/uploads/2019/12/53.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/12/53.jpg	(from https://www.luxasia.com/about/)
03:13:49	152318/152318	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:46:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/SG-CSR-1024x723.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/SG-CSR-1024x723.jpg	(from https://www.luxasia.com/about/)
03:13:49	111633/111633	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:47:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Taiwan-CSR-2-1024x762.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Taiwan-CSR-2-1024x762.jpg	(from https://www.luxasia.com/about/)
03:13:49	88374/88374	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:47:49%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Taiwan-CSR.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Taiwan-CSR.jpg	(from https://www.luxasia.com/about/)
03:13:49	72545/72545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:55:28%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/48364087_207462573525774_6683646755336093696_n.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/48364087_207462573525774_6683646755336093696_n.jpg	(from https://www.luxasia.com/about/)
03:13:49	351316/351316	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:50:07%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/WL.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/WL.jpg	(from https://www.luxasia.com/about/)
03:13:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202020%2021:43:49%20GMT	https://www.luxasia.com/businesses	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/businesses	(from https://www.luxasia.com/about/)
03:13:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202020%2021:43:50%20GMT	https://www.luxasia.com/media	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/media	(from https://www.luxasia.com/about/)
03:13:53	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?7793088	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylefa45.css	(from https://www.luxasia.com/businesses/)
03:13:53	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?4787901	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/stylea75e.css	(from https://www.luxasia.com/retail/)
03:13:53	93433/93433	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2011:38:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/09/DYK-External-Header-Image.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/09/DYK-External-Header-Image.jpg	(from https://www.luxasia.com/businesses/)
03:13:53	6403/6403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/01_takashimaya.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/01_takashimaya.jpg	(from https://www.luxasia.com/retail/)
03:13:55	4801/4801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:34%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/02_parkson.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/02_parkson.jpg	(from https://www.luxasia.com/retail/)
03:13:55	5099/5099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:37%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/03_metro.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/03_metro.jpg	(from https://www.luxasia.com/retail/)
03:13:56	4723/4723	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:43%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/04_sasa.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/04_sasa.jpg	(from https://www.luxasia.com/retail/)
03:13:56	5613/5613	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:46%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/05_central-group.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/05_central-group.jpg	(from https://www.luxasia.com/retail/)
03:13:57	7312/7312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:49:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/07_cosmed.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/07_cosmed.jpg	(from https://www.luxasia.com/retail/)
03:13:57	4969/4969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:50:02%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/08_eveandboy.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/08_eveandboy.jpg	(from https://www.luxasia.com/retail/)
03:13:57	4027/4027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:50:06%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/09_isetan.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/09_isetan.jpg	(from https://www.luxasia.com/retail/)
03:13:58	4067/4067	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:50:41%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/10_sephora.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/10_sephora.jpg	(from https://www.luxasia.com/retail/)
03:13:59	5296/5296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:51:26%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/12_joyce-beauty.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/12_joyce-beauty.jpg	(from https://www.luxasia.com/retail/)
03:14:00	4980/4980	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:51:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/13_guardian.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/13_guardian.jpg	(from https://www.luxasia.com/retail/)
03:14:00	4500/4500	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:51:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/14_watsons.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/14_watsons.jpg	(from https://www.luxasia.com/retail/)
03:14:00	2249/2249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:05:23%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Lane-Crawford-e1563270432319.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Lane-Crawford-e1563270432319.jpg	(from https://www.luxasia.com/retail/)
03:14:01	2817/2817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:47:06%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Sogo-e1563270495235.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Sogo-e1563270495235.jpg	(from https://www.luxasia.com/retail/)
03:14:01	1919/1919	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:42:38%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Mecca-e1563270681174.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Mecca-e1563270681174.jpg	(from https://www.luxasia.com/retail/)
03:14:01	2226/2226	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:45:55%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Robinsons-e1563271936127.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Robinsons-e1563271936127.jpg	(from https://www.luxasia.com/retail/)
03:14:04	307100/307100	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:01:39%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/escentials-Store-front_updated.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/escentials-Store-front_updated.jpg	(from https://www.luxasia.com/retail/)
03:14:06	316854/316854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:42:20%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/Make-Up-Area-1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/Make-Up-Area-1.jpg	(from https://www.luxasia.com/retail/)
03:14:06	332791/332791	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:59:21%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/BYREDO-1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/BYREDO-1.jpg	(from https://www.luxasia.com/retail/)
03:14:08	307988/307988	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2012:01:59%20GMT	https://www.luxasia.com/wp-content/uploads/2019/07/escentials-Store_resized-1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/07/escentials-Store_resized-1.jpg	(from https://www.luxasia.com/retail/)
